ФИО,звание,номер роты,возраст
zfqzbmmqqmnbvqk,ujwktkepcmziq,14,58
rptprbjgqvbsjrynzbbisnce,hmksanutxwzjnk,11,49
fkjgifosljpvi,rygwcjicq,3,60
ukcwxdxatqwqrhebnhrvrnjv,hxsrsrabmob,15,31
ilrvunqitcrzemfgkqy,pwyppxuwb,12,39
bivyuysmrvimwsmdgkhulz,rjmfnwccwnu,17,52
foiiuvxbbbzaqwwyxnuifgtb,qtrqijwbw,1,54
fznbhyryjokxqzbmod,yjdqawybwhsmdyo,15,45
vkjiigofmiarmag,uackfxvp,20,55
ugyzotqglmadhbbwmcla,hjydsbshivj,13,65
njxgqtqikoxkmrtyqkfufh,rgpefdnlsbjaipvq,18,51
vpnhmrorpvqu,psyiwyczkemf,15,39
pzfmodgehugmebifcnlqrev,rzouobciqttgvhg,6,58
vdxmquyichag,kpoohahsdpvj,8,59
ooyuvifwyzkbkjdxe,wqwqtqfpfh,5,65
baszbryyzbd,bqisfiletwiyj,1,40
oykkscenvidzxujbubakwd,skmetlzj,19,35
nrnkxidwzcbqrqbuirnsnnngc,bnoakncmesvhvbz,1,46
niebooyoll,chsicymhwuzk,9,35
bcjawfxeilmy,hiomdzrlgcanulwf,14,48
wpdufkzfqlo,qhhnxkblvfqaje,5,40
sbdgvqpldmkdk,xkbhxndml,10,53
ouugugwtrpy,vcvylwsuywizks,11,23
kuxoixvhftsbgzopuun,khdeivousfpoxx,7,61
wwfutgcjtgjawx,cecdjtif,2,22
bsvnmwpcuoydocuqmwbrb,qxtzxsrrdljagkdn,10,59
hpvvnlbzcoka,iblgojurgjtfyxrt,12,37
jjfkfhbczvyzj,ecrkielrpis,3,53
dksrkylggpfayk,pfzpshejmhacfinc,14,44
vfvapykviopwcilvpy,ykgsqhslhqzui,5,44
ghukcnkbwzykmv,iympaxbfgp,7,36
bjrbanphsyi,mpauzrdcv,15,40
cxutymhfsjnram,glgxnnolzotgp,6,25
pmojjoztoexkkeg,zqmqdqtxqfxx,3,44
nqfagsolrkakgbtevervxqqna,ikqzwpplyxtr,14,23
vyvccnptlfp,tfxjtioiwcw,7,48
vnhrogcxxqphuzryrrlsg,iwfvfaexyhrpv,19,48
ozlszvwgivphbcrpewi,bddcjmgxlquv,9,63
ahvwafzzqcwtepqkscmwcpdgu,qtdzmbnnixxqff,6,29
acjztpxnbbw,kwxdbbjrvvzqpxjz,3,44
bxmwhirrffk,rehslkjimxvp,6,35
ecpzrexidbdiilurpoesyj,bigymprcxnpwqucy,20,62
nsmgpcqplrnviohc,fbriojxyrqxm,16,63
uzntythtjyvtrqpl,wcazwnarun,20,30
uboxqasguugnbzkhaqklamu,ovkcfuqtwodpbamy,20,33
citqnusvtj,wbjdvlzntbe,20,53
silumxvvppfpbvirmfp,nenqygipnpkcp,10,51
vwziznberuzcmlnhejacejyjm,nujllbmdswvchz,16,42
xcqtthtlyl,dpghwikyelwrr,1,60
wftkecfizxrxsnmbwjk,acycesxcuyazsgf,12,51
vgwjbrpfybbzvki,xybjflavl,10,33
mtpjsogyvsmlqdbaaqg,ixonluqfjjilash,14,38
essihyawuqmodnd,duizkydlai,11,57
emqoyfapzjwmnmr,lzftnhpxj,11,46
vntuxqlbsu,gqfohxfmvbi,2,46
tzzxwbbxlzci,zqchjoka,19,65
kmolvczuimtstrwmius,wmrickcwzdwech,9,64
uxtxtsiizubzc,lzextczcefewlkjz,19,43
gnebzfxquqwgsauncpxyii,cxlkuxzpzvwfcaxw,6,20
rebjlsuenkuzkzl,iengauakvhvmwljq,2,55
qvvjdanimgbtcdff,gddqqdxbvfb,5,61
ibchanhyczfedqttpycdfnf,ofpoepmsnun,7,37
yibqtvswuwcqysru,jvrfllyexnvwbqil,15,52
nsxltcmocxdcppjr,ngzslaztbtjtdlwk,17,28
kmzpuyiheuxkzqz,coldnhnedvime,1,63
chdoviqivjklp,wkfdmwrddnnnshy,3,32
qxymvdmgftehgkz,bilwhfkrbs,5,20
wcmamvcuxirbxdyumbt,tpbfwludeuhvqaet,7,38
vsezwbkzymfkzm,cyajvzyoffbzuljh,10,49
ngemcjgvpzjfi,vwknaqssifdtf,18,48
qvarcyzgxqldsusj,lutykfwrzlrpaii,19,31
tpdilwomjphelbkeu,lhlirfrvgfm,3,27
dfwyhsjqdhtghax,qjxqnnnbbcshjqc,8,42
ysshsjvxnuxx,jnjsglvadmzssj,16,57
ypcafoardnfvs,qaocanniytopfkdk,20,49
jklyishahaoqjxcyurcuyg,vfmkmzflfhi,11,20
kbffmynawjirrxjgg,llojzhtud,18,47
axzcygsewwpdda,wwqhpciwkwgj,18,56
sxruwekxdqlxqsleypw,bfozzlsbtbvn,5,42
fujujrreymizvzkayhdykk,mcztydeuaim,3,55
skwihetrbsejpnsgdsfrdzs,ecksjawbhiaiwpgs,16,29
vuzcxuwpttcezfyouizaj,gobmwmyzvj,11,43
jimtswopefqivyfae,uilbxlwpyp,20,36
uryxgljxytipambvmjqwi,toczjchzyc,13,23
wiogiwusuoyoq,xfvvzccwleoxoldl,15,40
wczpawkxlqqbu,sxvdbyns,19,45
xukkgfowvmqdb,cjweruzgvyosxye,10,39
eilqtkocglvyua,jmrzesqprwcd,15,52
orseykfvreilkflwcoki,aiywyvpgjkwsjtx,10,39
phxcceznsuirtahasemzh,fppbjzgxhowybus,7,35
qlckuzmvsttclylpnfzvo,vykcfyplqlysecgw,20,59
tfwfgmiuleowhouu,txcwydkszvdrng,20,56
ejvvoecycjkysitqubi,gioiwblvjouuiloe,17,36
pbzdmpyfjqylerhgedslso,ibqljanu,9,50
kbvcihzoiopfxbhhtuv,hjmkwwxef,4,59
yzghkaocmfbnfkzqneqzhjuqw,chhbdkuxfkkyjys,9,30
oxvkwngppcxxogjibs,wokpjziulcrxq,14,46
flrlosdfprrlvco,sintimnttm,4,33
jjiwbutlirqmtibjvjpzyqh,cpqrxxgfvvouotf,15,58
nlozcfsrouo,ukpkvalrrnvg,15,61
kkhibcbsfx,nzlqxomvclclf,6,34
vlxzzkabrtfnpfy,mcfjavvfl,3,49
qtwkemlbdstecrcjtfgy,bnusxhudsr,15,48
bxrrkidawpxupiexlil,istqdrrxyj,4,25
tmqgskytsjgekpul,nwwrlsqkjp,4,40
jqxtlpbkar,hidqamyrjlws,19,62
ymandxntvwieczquckvbipx,lycrhxfwpofdacvv,16,23
lqbonhczuoal,mcbkperlweu,19,48
lbtkwjpiexj,zjlvnznxmnuozgw,12,48
jbvbzzeqzeuuidgegh,purcwfaqlqgr,2,50
blottsqkhw,fwuhkyzlpupsi,2,23
rvkqaolvmrkgudbvjad,nwonthqbwis,17,52
jnsoprswem,zlnskqefb,11,49
kihquxdnlrsi,mlvonzlmcwzwee,15,24
sbluavxvrvlf,hpbkzfxx,6,51
htxbrlpaioyrvhelqok,xlotuwsbhrd,17,40
irqfirrqhqbvg,qdghkkjfoiqn,12,47
qsxzzxpknvp,nvloblbkcdzdas,15,23
pdjrwifyrcopvqylv,fisdkhqngk,11,54
ugqsjuqerjulpdxithudqhjow,irpxciwpnlw,16,50
smazibmqeysj,rorbxwigeaioyo,14,20
rmmccoyyruilxxat,qstvjmofn,15,59
ouguqnqynqa,eqeqdjbf,11,48
mqxcvxrybcztvtlf,rqdnogcfwsgb,18,61
syktncfitljondz,ktyywxvg,6,42
rpdfbyzqxkisonlpxxfsw,dpfdymtgmuvxi,7,25
pycqvztaxrbbuk,gkwyjzzqztw,15,28
ajdlxiizxh,gnkbwbnfdsc,2,65
nyrkwjbojmpeqkujyg,hpyjpckam,20,54
fpczquqpdmitrbgjovkrrpt,tegowaxnjt,19,57
tfusvwqzbbqyazplkgdnkyrol,rvkpnpokn,14,34
rgxxvherolvxqwkx,pvhhlksjjo,20,42
vfxvrdwfjxhxy,rgwusukag,16,20
eoomfchlgfbmqhuhov,runydrqul,9,30
bnqilkddijtbtsjkzyzyjdp,rryfombbykq,16,28
jjidlpyjnswuxeemnrew,nahepjnlbew,16,32
eybajwlbwqvex,tktaqakrnchud,18,38
jdxcrexhavlyzee,wmcpsycjoj,17,38
hfkjjhnchafnf,xtdhmskiry,2,23
xrlyluupimbchypxwreicawl,ifmqhnmawcjuoipk,19,30
deruxfzfssi,umhzypawn,16,40
jkvulppiozcph,yumlmisxwfswizyv,13,50
qnidxsmlouyztuvchw,amykpmwy,20,49
lwguomwsfzd,zbtbbwwifylbrq,15,39
ixmdefcsoiddxr,gkafjoakobrga,11,59
xcmptzdvcpakoo,kdaoemanft,20,50
pkssoqhccdgdrfgirckswgxk,vsdcszkqqskp,14,37
nnjuflldxvln,neyupydt,12,36
codghodlebuyqqtycytqc,uvpqrfsejpzc,14,48
jjjhcolglnxwydio,rriykhbjynalre,17,40
ypxhpotdkubx,ofsewapp,19,44
pjvukpajwdzylpjrtprcdfc,wyphxnrwuz,13,65
tpjqgtemegirfclmwdw,bwafuskrd,5,56
ayzkzayopxknitggmsytxx,fjevxfndvjsnaek,9,30
dryuxsvwfocaydpvdpqbuttk,gjifhqfroinn,16,49
ybokrzznmklrchepwzapsld,hbygfwvshq,20,60
fdzofuvewb,wgeatrpbtndgjt,19,30
rkfyduhukgqszxkqjokodhjo,kpkthdsuavjnexj,4,38
nakjjyfmuwyxzxyzydyns,xrdstunscazhfym,19,53
uznedurszqfebf,zdjvccfanfwltccv,14,37
ncnqemuioqgablefgsrej,chpihptchia,9,43
zsmlheanqwwwikvqmtdqk,uwuyuiqv,3,42
vjniyzweizxdsbgsadsqdo,zjprmwfwkuxdpama,4,42
msjvxkwvwji,chmpdctt,19,64
xnhitwcceqkrivltpxcgyc,ahteeapgczryfxur,18,41
fexkgjmpkftpuojrfzj,ltuthrns,17,27
knnwpbuqgufvcldyvvonzmoba,wsoeihiaoum,11,27
zusvrhuiotixbhsp,xxnzccgkywgvs,20,63
cvcutwncnkw,gxlhberzejohtn,15,62
iaifapjvriod,apdniulptkwdouzu,20,35
hegsjfuzztln,esytiifocz,2,52
tiflnfmmgvwprunzbocbhcv,wbmzrhlrmyjruugw,4,54
mpsubqawmjqgknafvobjxjmuy,hzlultiwcttszbx,9,65
yxqonnwxkvmoiletcmluczigi,rbmgxzndcvosvzx,15,38
cxtlhjxtpef,remeufquatdts,8,61
iekueppzbgmnjqxbbfifzdu,ngoleyqgj,12,27
oawruyxqqkiwizwy,nzicnywkwechoep,13,21
kvqxpkinljakbgceryxblmor,lvicztfhfy,1,41
lppbsgzdxgsuuiwq,dwrxzibt,6,53
cmjgkmuttbmnjiecapzoppdq,matysqntpsj,5,23
gtofevrelxrmgvswf,qdodtixhjbmh,9,42
mjmfeepzchljucqnonuo,cpylgtkumvia,7,63
hulkftmdpbqcuewtglws,fzjwdhpckcynccvy,12,21
hhnjkdnewvsaybn,mlbudcettbmakx,3,38
mlxtlozwavwvfljxart,oirqfgtafcxpavwr,6,63
zxbldmcfvr,vpleoznbswt,1,64
cvtizqhwrqqmjbixjtgygjpqq,jhgwnjynv,12,35
irguhqpckrxwyyoegvdkme,azxazsueuv,14,58
cnqhmdcpqvgvg,eoccqilkflkc,20,24
zmiagysiiqcezfzuhl,ugnmwptzfkqqq,10,63
epqvtndfwbwwxtgewvwgokcpi,ejmmusirhykuzuk,5,63
lyumrmhlvbbbnsiy,svnkgyrkumrmjr,19,21
rdyfeouvuqijolpzjhomr,vlsybbpdo,6,53
xxbkaxetcdrrdworcdkddr,mwqicvzcninndpxw,5,65
ctcoleloxwvemrnx,wtbmumrby,1,41
vugvlcloybc,alitskwugf,9,25
rfhcuqstrcgspmwknnhxyill,gjndvmcsayfyfy,5,50
rhbnoahportejgeqjkr,lovylrzzkz,6,51
qdipriufdxj,wnvjyosfjsis,14,25
tksbdluffs,yvrkfwkxizs,11,34
sctlderrdhwqtjwvkoejdamcl,qlsmajhwszjgoj,2,37
ouulyfsllvm,qtmgpkyjdgz,15,39
wockkvaintsvnwsgtteg,jkzvxldngoxey,19,35
mucjtfaoavrrnerejpncl,oqfjleubjclqomb,15,62
ittiitfqltkqtvkisfs,lgyyigummtabctpl,7,37
mnqvsrrxwtojcvoogqn,jhbvpvnjpvfdyzo,5,44
obhpnbzwgaywicipoupa,jprdmtnuuwbhmonn,19,20
scebabdphnlnlwcqptgdaglz,efvexdrpmvdlyby,16,35
ujmoezfnzkugbyaovd,nfvbwjxksxszdm,19,28
jgemvaqdihgzckmcjpral,vzkrxxoqkx,7,47
rqkpqlneinbocsqgdlufm,deilhmnx,15,60
yymxodeshqfpyfma,qrvdtjkzu,4,50
qsqvcspirsmprpzekaaecxgh,dajwxcelqxju,17,31
dyiqdzknrvaxnypbyxbzn,pgkmsjmwtsufwf,10,51
abbdwjedjzryiepp,nswfhayjrsyqz,12,65
wnedwevfoeoz,rdwwvcfshhcugw,15,48
epkwihuenqmpdibqz,rthfengutnoukrnz,6,59
afsmnccfcddyux,qnfdscwiqcjxaxhw,16,37
atfhygdlqyfqcukpfqzs,sqnydhtmpy,11,59
ymbxsgnbqncsns,dhgklefbvp,1,37
davymeeahrmvbxa,yayvgnfuuum,8,23
isetgnzjwksquizooq,gkvrwtgbdnnapz,18,29
jrdfwxfvxpuafjycowxh,irjbwpht,16,57
hrldikxlpbdctjxty,wskltqnhhfinarz,18,40
aqmkkwlqxhifci,gkrijeraxqyyfcl,8,56
scgmaqmjqfm,qrzpldezgxlxcz,6,36
waxktirfrtp,ahglgwjgyaxpu,18,39
vtmnrszvjugqhsuuadconsdim,tdlalfsjadifloe,20,58
gzwkzhrzcybbputo,wjppjwqqnojd,15,59
jikwsncfyskexotgpnewfoff,gktnwfcgjjswxs,3,59
dsnyvzzozmwhc,oovxotmi,6,46
didnkohkkvwpnyawomhzsffxz,hifdnrzetidkon,15,41
cgjpudxdufpbcs,tzysqyemm,10,59
qmkusqpfvfocrkxffwgctb,wntjlfatthyq,11,24
meaeluzrkwwtkrbbkrp,gniogehzhalqy,20,56
mztotecjghpcfixogtaeornw,mleucojmkksycr,5,52
smqcfgpxrkwmgitefjyioj,wvbtzxshbefoeprj,10,61
uivoltlvnx,ejqcrvqwlogc,7,47
iasnwcaptaxmeip,crlfleszgtn,3,24
wztbybioxlbwkfezmjo,wimqdmvpd,17,25
xkwnelwiygdiwxafevkqi,piofoqlkdls,20,60
lnettwepsufxizoqdkguu,lfsfewflq,10,21
cpicalmmyigbniwaqg,wvedcigddtr,12,41
lrzklflqqdxupoqljhhzwxoe,nfzevlcbjrygzyf,4,21
sxpcfijakvxfelzkzxjszy,ahhimdsnv,18,35
hsvoausvdkpddorulacikpp,radzvtlgfkcvxl,9,28
kyqgetwrnnihzirnd,prvnucgv,4,54
ttcemxeyojzovbkm,acjqrgfgzhpu,11,27
lvcimslvnxoxnfzuadqyhsfk,xjyhqunjv,14,52
stgjnfvkiqxovbhsp,nvkrjwcfkhsda,19,45
eadlgqxyowztye,tecgkbpknvdx,1,37
gpawmdsizhaqaytocpdr,nkjrefyk,11,58
yljujnudrhmdphxtggml,rjargwmsulo,20,52
omxbsemnzupgr,hiemknyfifvwjor,10,22
bkygecaswciachlynivmfa,gubqfpcsqhuleu,20,29
mjevmqfeukve,lfvflvmgbm,16,36
hkwhrqshhwgl,gejyrkjcmylgx,19,43
okshltnwqfqhycskbhpyhqebt,ydpzzxoq,16,45
rjlxzdbnxgikpwlo,ndthlrinz,6,41
zaupoatpkxujf,orprnwzbfoy,8,25
jacelbdrqyuq,jdvqwrqxhhwans,8,51
woxiezzhjtyvvidxfe,rthajlldfwklbmek,20,32
hcqxdfsiijmjpaxg,onqwfqac,13,53
zxgyyeawueqhrlqo,zkzthmtzvjbjriol,1,26
wmoknvvriajrhooxmux,rbbhngbjxep,11,63
rvmpaubyvbo,bvfqqsvxu,3,38
fxjrjkjnfp,eebvoaytj,15,38
etkdvsqfmaqjli,hmipkahavnoj,12,43
apfwubhafkdootjbqqdqmzblu,izuuwrjs,10,50
mhjvxwjhlevuhzqhmaeozeg,mfwehdhdirdmvca,13,27
mecqdngfkmdzhfljqmng,jrbgayzmhsbauee,6,33
mlemtdzhuwvurveszshl,zzdjehgbio,11,26
ffejqthkakqqyygle,uwcdvvgryjmivpj,16,41
xesepugmuznl,hnuxqewf,13,42
pyletwjsuegcon,zezppqxem,15,29
nfwjqagibmyicoyakhbqlkqv,dpfqehtdqzgsfzll,10,60
ffadyracxagdmksu,ybqdjwyjlyfhbc,16,61
sfygrwehgxvm,cdurnisjlpsnk,19,36
kghusaswynyccdgxhtng,keqdugpfxew,11,60
kwmbnpszkqh,jdylxlqjzzbo,1,40
uenunyognihmosnlpdkvmnn,vippbhcifaopvj,13,32
mhhrbwpvenmziofck,chgzyhxpxubbseyi,12,65
whwaswahgqpommhxxmsd,jlbezcdvrmvxosmh,17,61
rmmbwtkfaqxruycybdhk,defxoxfwvanjwn,10,52
fvjeeidhqk,xausyyokfuayk,18,61
cglcpqvpzybvoyb,eovcztuhgklyw,13,52
shnmqtppiba,bpdgusxxmnh,13,34
bcaapxuhsbnijlrdqrbcbmop,bbyenhwdb,12,61
jioseimkywreanim,hoxdbxmq,3,54
uavbrwzkpxuuyolk,iwttbyvvsk,15,38
ifxqsbuahtrncsghhngvusqxw,gybhpiydzzztm,14,21
kahaiesxofbiqheywbvykatc,mzjllxxbqixamfxg,14,25
rbxadkaumaazbi,afgtptdb,12,46
uuxqrjmdposrgdhivff,zrssfkhkve,13,29
vywpspatvsaifjumkpvswyfgu,gjfljmqmrcu,15,46
cujrbmuftbthstmrsgtf,wlkjesikb,5,23
usdtohpkuqwrdqnnj,heumxyyw,18,28
pedeyjbkrdrpnfgyfiff,uihbwqzwhnkudp,1,45
deyehamcvdqwssyduswiiz,gfwhcqkcyvq,6,38
wxdmsnxvgif,qstfkklurwooyyg,13,20
iornixzlxfxt,qxvrgnjpfd,4,48
mwdxgmiwlb,pewsqdasftn,17,48
uysphegzgu,pdcmzddhxnqkxa,5,63
nepqtgidhcztxirxju,nlgejjvflnzshzn,16,60
kqtfhekpufrpbk,ibvaubwpeirsyoa,12,40
ejkudrxzwxeoff,mqnrwsrkpzi,1,28
oirynszsztnrddbeitwrvzbph,qibmdwjegznuidi,14,28
drdvijidfetphuiurkdblfbf,zhejzoba,1,57
rmyuakpnrigszlaqrus,jzqtjihpihwjgnbp,13,28
xigtjxzaiuvkaqxjm,coueovcvuqvqp,1,37
oqgdntastdgplo,hxkijrzvlxlse,9,25
cttyyxjnmbqhhhek,tzlrtxavlpza,7,36
wtmfpawlysrwmfpbos,dmxfjnsgbhfdh,7,52
mkcoenxdcxai,pfsjmwqxgfxj,19,31
xyoqhltwqasxxcvm,drfzluppcmp,3,21
ikriqdgiisp,mulezuyyljawv,4,51
yrjkcxkfslajgab,qwitqtpgikrqmloz,5,33
lcvfwugtmzxfxlnqjmjqgilhu,nclxntibacjbhfkt,6,53
ubfoaepzduuqxccykk,jkuwgikwyg,19,37
qsdpzzqcojd,qynidncyokj,1,32
polarrcbrwmzbtkntmw,mpltfcvvy,8,51
wdusxwjxhfurz,yppcaeshsfmuf,8,31
rkjekmcqmiubonnhor,pahfxfkkmfkbyye,19,25
dlfqbidneipva,vghwqprvewj,8,41
wuqvjxifufsl,jfbfupcpc,4,21
bzdosgwrls,enmsvqzvaudboxe,3,52
bpixpaqsibxvhf,xdofayxi,12,24
tzgzzotlmm,blvfhzsodqcn,5,23
bfmygkuinxekpaubopsxy,iusoqhvpjehtx,9,50
djccflqghqdvzpcbdbcoujl,qqlgnalvbeq,9,22
gzsyydjascjgag,mgvdvwluneon,7,51
gjjwtfwysggfmhx,yrhdfligohivctmz,1,33
ofujsmwsiojgbqpsspk,khusrmtucrhndzl,2,58
ysinrbpsvcrmhxwjusezq,pthzwoxyoljzkne,12,56
ntnwgyobqwbg,euqaddzqtwhbpfs,18,41
tkfuhlceuc,tniapwzqpymfqwmt,10,35
obgdiqhkvengwkjtopr,duyefdsyypqe,10,57
qrzclpozpzmbwkvqewhozmdf,eorzivxz,16,65
phccjbeeyfohuzfud,lhhukmosrotkrkis,3,35
szevrfmeubxjhgsfckfelciat,axejdbmpmhfecum,4,49
myxfmcxzemrqrav,aivczrkdwdw,12,45
iktykmyhuxwjxfyynitozgxky,rrnhhwfodcdz,16,64
tixtpzibhyopzkcr,xszuckdpl,8,43
knhfubosvlhqwxcsrmztpp,oerygbpwiu,6,65
leaomoekolklnmbaqzlx,jdbrqaziotynlwp,20,20
snfdrgejfxtvuauncvstvstj,kwljnwabuuel,4,50
nquiordjfux,smaiahnpg,11,38
qmacilrbsazrrkkueyurvjtj,svjslgggkfa,16,25
hrrobryezgtlijizdw,azkihgncppjows,9,35
fizkbghuuqaetyaivr,kgrzemihxqibk,16,30
rssblyukqhpevc,vytkduzxrvpqelr,14,55
lgzhrjpxmerhwqwxuyhboalx,dduarqkxwcww,8,65
ixkbruxmntdv,vglqlaajrjo,18,39
nsitwhqtsojspqijdh,bekbrsbrxm,16,29
eqxqrbdnxnwrdkcoiscmx,srqaclhsek,10,62
kfesqvzpymlrjmcaqbkujdkkp,sdxytckaigkedcxe,1,65
pqonbsduldhgyaushf,fcxrdrzi,15,40
wkipltnoguqqcrbqkhuwha,gnsfegycvvkv,19,54
crzcwecickxlivf,qjrcqcoeyfkji,19,33
dtvytzyklpcksiycfgy,yyywdueh,2,58
jtrgvkfpetk,fvvonhbxylnodm,18,57
htrnhdruathhyxigdtmp,rqycnrsv,2,25
pibmypkpswtixktdiwq,enzjbcxedabf,14,36
nvacmyvrzqssgrgvl,njmdtfipatuiligj,15,26
gajiztlizotwm,bzqqsvjcu,8,53
gqhbaoohltodhpwedwfiwqpb,aikltjtjm,6,44
affgsjubkmowf,aqlfnndavl,16,62
wgyonydcwtvaebdvizk,kpwohurehppi,1,49
vkeeharjeuyseihvvftjawqo,worcygyozigrmow,6,35
rmcxlnaojceqiammsqmw,ovntosxsgoq,18,34
oukoonujeubcqjsanhmv,uiqpnlsoovhpq,13,42
dkoxctlcctinbtr,ziqsnnquz,8,41
byeydlyxfegsys,mcruqwpj,2,33
vbrpvbrphpzdhvrbtihcddmmm,zjxbpmkftxkts,3,53
ibtwocrmtkmrlmoyscpoy,qskmuaqsw,9,50
gkbpexevzjkz,ivzehjtgvf,6,28
whkklameuwdwfkqwdyqzxkisj,pzvxctqe,13,40
mfhalikdmwbnh,iwwqbuduvtxbevq,9,49
ttaigzizjqhvqzoddjgtbaj,mbazlmupvjkod,18,51
pwfxefkdpf,zjbbgttim,12,46
bvexvhzjsnmuurgf,thhmjvmkzhbhle,11,47
gvdbdvdmigdlkdbrpnloj,kgsonpdhorynnvi,6,61
gelsofnhtmehj,natvtfcoclp,3,26
noljooagkwnoqefejy,nvphltvtmiy,16,45
mvxgaidaupkwxabozyhzry,ivesexbupzs,5,50
tntootxgaprm,owyrkawscghcbiq,16,27
fjkagsgtofyid,qmaqvfrogritmrvh,14,64
hixrahggxjfntoguzjoitozvd,xyyeevsmwnois,9,55
kjxhqxttsbecaco,psqqcguyauwgfqwu,5,51
pnhqjnskcjmatzslbacthl,wdfvtaofyzyxgtil,20,41
zlpdtkcdjpgycqjceus,fmtdbqhrsb,20,38
kzyhanqeiiqtjzjo,zxpwmccukx,15,46
bqxhkbclxhfqgbudcw,xjihacos,1,27
scopqmncynnkepfxenn,osmrdnjze,4,47
sgngrtsjwniihbyylsuvsj,ztzokccsgsaydb,3,51
imkkfsluzfhhdlotnaimudff,cujasddyny,15,32
ynlvxhgxhbkjjxawjnrhimdc,zhzexqsvtmakhb,11,21
yiuohvryexfvofrfqqqg,gqvzwpgnbh,4,58
plxbkngtsk,tphtdqqokesbfuc,3,49
cfsqhuhaxhkuyst,zyxddnsiqkspea,4,26
galsyjzdoqwspznhwutyg,xaciyoqqt,1,42
avbnuppmmsqsntweg,dujlwgnnymarjvy,12,31
qjyctplghhu,sgzhszwujcdhdy,16,42
gxuviisnurnoluyvcpskp,ylzjmlqusepyzeh,20,28
hpnqycqtcypbmfoldsdcexwle,zxatruqvtwipi,3,59
svstidmtmrdxjqgdd,pfyfecrj,14,44
podbtuvsfg,pnkkhehjqrqs,7,39
plvlijjnxjrhvnuwiyhmpzakv,leljdatb,10,27
avgpsstxkecuvlslpqac,mhhaadojtpux,13,39
kdswqkpwmvoprhsi,vqxmbwlaaosueqls,17,62
suyfuwteoshd,ciqviqxookofjpk,4,33
xrcvdbcvnhuqvqzsr,uwmvdaei,16,58
dwavdvwqjiqvupktayhga,tyvtxnyulwwgdmvm,1,55
hcxlklzqaxbftckwxvlnnjs,xevwqyirpsrmwj,12,28
eavvwybxksavad,otchmtqgsolg,13,25
ifwzhxedlperlhpwsfap,naxawhgahroz,12,39
uejzfchlwkwmyhfmvqvgra,obkgwyhjs,11,51
btpdgpralktdmgyvhhpiri,niajjtthsyvybtn,7,46
zwjfzmvaab,jytxzhzfu,6,39
lpkvebmvlpt,wleilfsljjc,10,46
ufatmulusdbxxqmrc,hbhlratng,16,25
schfjaqapcqghfzzdbf,opyssjtexalq,12,25
ijqwuzjtzecdsu,quflullzv,5,29
hegtrmfslfc,yapmcfdudvvsr,6,52
qiphqumxepnm,oyxlcmitzql,13,33
rthlsoyemulagoi,qcrzxvnwqk,20,39
pimdezjjvyg,ozfnkusetmpzcn,18,34
cxnsapiquolgp,idiprljvynmupk,18,23
zyqzhhdypywhdyihjhfcqjq,yvkwuzxwog,7,59
rlcqhqlqumfviuemjaxrtr,pxumdkbmqgqelp,6,46
cjpkzqrtmldzhytqmvell,mkykcfpnfrfl,17,59
bohpegxmfufasieo,eiarwhts,9,50
tjincwdnvovt,yjadcfvklxyxqx,6,28
pntvdhbengdcazwuarlo,jivoilnusrkyq,2,28
gebqzjlxqbups,xcovaxvkxbkp,11,25
rmjrcsgujkdlyo,ptebikxsy,16,36
qtttbozrkhlaioe,uglwwraurl,9,46
rckrjzofkgoqu,ncanrbuzgbiwoci,6,56
tnjqbbgifszk,tawftwobjglz,5,51
vbemjvevopstysmx,lxcndmtwwcvilq,9,56
fzmqrwyrjoppahqubadaeo,vekcymkntqkwekhu,11,35
kouwuwrgorozfwzremwnng,qbpvwowulqgcr,3,55
uijnloxkwayjafne,ppzothmwxsc,1,58
tnqgpuogbanynnkmylgedky,btsdpskjppo,9,60
ruxoxjkdlhtzoliiyuwulu,kkknwvfro,13,21
pzcjkwlzvnannsrvs,jpddtakfeoit,1,51
nrgyfgpecjzplmnchl,uwzfwlpmlvhpyvns,15,51
iwtmijaxbmjzcltwy,ekbawmbitzh,20,32
ilrndpsawb,hjevcmekqk,18,23
jshbbwgznjfahwcqwpnirgvj,cdiiyped,19,49
lityybzikoowlvwwit,sqzwpfpkagxr,5,55
tdgjhhdgsaihzh,wqskosedmsjstezs,7,33
ktqamslokzdkntkjdneoz,rvncxayrkr,12,34
bugmudpgwnkqakrhpf,ztsvomav,3,21
iuzvohjqvynixovrytikkqnk,afiioqsolgefv,15,26
mylgiozlshnmvbbfwzoxpj,rhphxnuldbgxizx,15,35
nlcgcejsuxzwepbzqcs,uragmadjvebhopd,9,43
ojmsgkwissbdfhypjrq,efzqbzpvjsoqi,9,49
jocdywneagsaibbypyx,ubvfeorytyhnpg,19,51
ofyvsqfrdvfnvbidnikvegyx,dkmueshkubfigha,20,28
tnxarvftvbuvosionfnrh,gbonnaac,16,59
cbddxkawgnkjdr,zvkogkwtih,17,36
pdtvzbilhfnzxcdbwoh,pmuarlnawnkcb,3,60
qgzialjbmetlfnzzeyv,lvaxftjohhfslpwa,18,42
icfigjprlleqwglrpvtbizr,ygteyakrwu,14,41
ejrvqmcullhrqstug,svgkqfhtd,18,48
jjlnftkbdbhfstgfget,jqreobflux,2,21
gaeuqoyxxylyvb,pkeuccyxvxe,17,52
byyybqmnwekvq,nvgnjftgwu,8,29
